host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,property_type,city,rating,no._of_bedrooms,no._of_beds,no._of_baths
Simone,Ward 74,-34.04481,18.36481,Entire home/apt,1200.0,3,3,2023-12-08,0.25,3,296,3,Rental unit,Cape Town,4.33,1.0,1.0,1.0
Luke,Ward 59,-33.96637734719202,18.4733571178604,Entire home/apt,1800.0,1,3,2023-08-04,0.24,9,112,2,Rental unit,Cape Town,5.0,1.0,2.0,1.0
Mandy & Dean,Ward 57,-33.94316,18.47048,Entire home/apt,1272.0,2,26,2023-11-14,2.14,76,0,26,Rental unit,Cape Town,4.78,No bedroom,1.0,1.0
Perch,Ward 54,-33.9185815,18.3868487,Entire home/apt,1922.0,1,14,2023-12-03,1.17,49,85,14,Rental unit,Cape Town,4.43,1.0,1.0,1.0
Koos,Ward 115,-33.91356253217896,18.425439465606708,Entire home/apt,1245.0,1,14,2023-12-11,1.11,90,123,11,Rental unit,Cape Town,4.64,1.0,1.0,1.0
Muneer,Ward 115,-33.91704,18.42419,Entire home/apt,3000.0,3,21,2023-12-23,1.77,29,0,21,Rental unit,Cape Town,4.73,2.0,3.0,1.0
Nicholas Sadleir,Ward 77,-33.94289,18.40939,Entire home/apt,11571.0,2,3,2023-11-27,0.53,42,236,3,Home,Cape Town,5.0,4.0,4.0,2.0
Nicholas Sadleir,Ward 54,-33.94035,18.37746,Entire home/apt,18571.0,2,1,2023-07-26,0.19,42,237,1,Home,Cape Town,,3.0,3.0,3.0
Talta,Ward 1,-33.86856,18.57036,Entire home/apt,593.0,2,24,2023-12-18,1.86,1,141,22,Guest suite,Cape Town,4.92,1.0,1.0,1.0
Manageair,Ward 115,-33.9067,18.40712,Entire home/apt,3262.0,2,5,2023-07-01,0.4,151,353,3,Rental unit,Cape Town,3.2,2.0,3.0,1.0
Debra,Ward 103,-33.84085401327313,18.695981003896986,Private room,687.0,7,1,2023-08-12,0.22,2,365,1,Home,Cape Town,,1.0,1.0,1.0
Grant,Ward 54,-33.9103,18.39111,Entire home/apt,1930.0,2,7,2023-12-22,0.75,4,227,7,Rental unit,Cape Town,5.0,1.0,1.0,1.0
Hosted,Ward 115,-33.9186002699799,18.423436357672102,Entire home/apt,2269.0,1,29,2023-11-29,2.36,73,325,28,Rental unit,Cape Town,4.66,No bedroom,1.0,1.0
Elvonia,Ward 44,-33.96876,18.54842,Entire home/apt,854.0,3,6,2023-11-26,0.49,1,354,5,Rental unit,Cape Town,4.83,2.0,2.0,1.0
Perch Stays,Ward 54,-33.91767,18.38641,Entire home/apt,2464.0,3,23,2023-11-14,1.89,11,55,23,Rental unit,Cape Town,4.52,1.0,1.0,1.0
Perch Stays,Ward 54,-33.9185815,18.3868487,Entire home/apt,2236.0,3,33,2023-12-04,2.61,11,84,30,Rental unit,Cape Town,4.33,1.0,1.0,1.0
Christina,Ward 77,-33.94217,18.42382,Entire home/apt,4009.0,2,2,2023-02-26,0.17,1,347,2,Home,Cape Town,,2.0,2.0,2.0
Sanet,Ward 77,-33.93326530738659,18.4072457626462,Entire home/apt,1126.0,3,52,2023-12-27,4.13,1,184,50,Rental unit,Cape Town,4.98,2.0,2.0,1.0
Perch Stays,Ward 54,-33.9185815,18.3868487,Entire home/apt,1487.0,3,42,2023-11-30,3.52,11,0,42,Rental unit,Cape Town,4.35,1.0,1.0,1.0
Faldelah,Ward 115,-33.91675,18.42282,Entire home/apt,2500.0,1,0,,,6,358,0,Rental unit,Cape Town,,2.0,3.0,2.0
Trudie,Ward 58,-33.95780289028937,18.489554142327886,Private room,393.0,2,3,2023-12-14,0.24,1,61,2,Tiny home,Cape Town,4.67,1.0,1.0,1.0
Levi,Ward 8,-33.89947,18.71001,Entire home/apt,2200.0,1,7,2023-12-20,0.57,1,119,5,Home,Cape Town,5.0,3.0,3.0,2.0
Gcina,Ward 1,-33.881045370555825,18.56738973408937,Private room,500.0,5,0,,,12,336,0,Guest suite,Cape Town,,1.0,1.0,1.0
Auriol Joy,Ward 2,-33.89424,18.6015,Private room,950.0,1,0,,,2,213,0,Guesthouse,Cape Town,,1.0,1.0,1.0
Auriol Joy,Ward 2,-33.89333,18.60144,Private room,950.0,1,0,,,2,204,0,Guesthouse,Cape Town,,1.0,1.0,1.0
Karien,Ward 85,-34.12289,18.83249,Entire home/apt,4500.0,4,1,2023-12-27,1.0,1,333,1,Rental unit,Cape Town,,3.0,4.0,3.0
Mark,Ward 77,-33.9356782,18.4028137,Entire home/apt,2322.0,2,24,2023-12-25,1.86,1,0,20,Rental unit,Cape Town,4.96,1.0,1.0,1.0
Mbulelo,Ward 115,-33.9192387,18.4252633,Entire home/apt,1414.0,3,10,2023-11-24,0.84,1,0,10,Rental unit,Cape Town,4.55,1.0,1.0,1.0
Louise,Ward 54,-33.92063690233884,18.383922949433327,Entire home/apt,1820.0,2,11,2023-12-05,0.92,24,4,11,Condo,Cape Town,4.27,2.0,2.0,1.0
Jordan,Ward 54,-33.9177446021758,18.38618351216429,Entire home/apt,4000.0,2,17,2023-10-16,1.39,1,0,17,Condo,Cape Town,4.82,1.0,1.0,1.0
Jenny,Ward 74,-34.04114,18.3463,Entire home/apt,1543.0,4,0,,,17,303,0,Rental unit,Cape Town,,1.0,1.0,1.0
Harbour,Ward 115,-33.91163,18.41495,Entire home/apt,1744.0,3,6,2023-12-05,0.51,1,308,6,Rental unit,Cape Town,4.83,2.0,2.0,1.0
Stephanie,Ward 115,-33.90967,18.4068,Private room,550.0,2,5,2023-10-03,0.61,2,65,5,Guesthouse,Cape Town,4.8,1.0,1.0,1.0
Ncedile,Ward 115,-33.92963,18.42275,Entire home/apt,1766.0,1,1,2023-02-09,0.09,1,359,1,Rental unit,Cape Town,,2.0,2.0,2.0
Cammy,Ward 64,-34.0914,18.47987,Entire home/apt,1311.0,1,8,2023-11-24,0.65,6,165,7,Home,Cape Town,5.0,1.0,2.0,1.0
Megan,Ward 74,-34.0130371,18.3777903,Entire home/apt,3421.0,2,5,2023-05-02,0.42,6,71,5,Home,Cape Town,4.8,2.0,2.0,2.0
Frere,Ward 69,-34.1035874,18.3968552,Entire home/apt,2746.0,10,1,2023-01-13,0.09,1,26,1,Home,Cape Town,,2.0,2.0,2.0
Errol,Ward 115,-33.9099657877302,18.415857089352905,Entire home/apt,5500.0,1,15,2023-12-19,1.23,1,304,15,Rental unit,Cape Town,5.0,2.0,2.0,2.0
Singita,Ward 54,-33.9597107,18.379691,Entire home/apt,36500.0,2,0,,,1,210,0,Villa,Cape Town,,5.0,5.0,5.0
Manageair,Ward 112,-33.84343,18.64512,Entire home/apt,1353.0,2,2,2023-10-06,0.18,151,351,2,Home,Cape Town,,1.0,1.0,1.0
Propr,Ward 115,-33.9281934,18.414724,Entire home/apt,3104.0,2,9,2023-11-19,0.72,1,339,8,Rental unit,Cape Town,4.67,2.0,2.0,1.0
Martina,Ward 115,-33.90939,18.41305,Entire home/apt,2634.0,2,10,2023-12-26,0.82,1,218,9,Rental unit,Cape Town,5.0,2.0,2.0,2.0
Celeste,Ward 61,-34.19331,18.37417,Entire home/apt,1500.0,2,13,2023-12-23,1.04,1,109,11,Guest suite,Cape Town,4.85,2.0,3.0,1.0
Hansie,Ward 2,-33.8967,18.62519,Entire home/apt,737.0,1,1,2023-03-31,0.11,5,316,1,Rental unit,Cape Town,,1.0,4.0,1.0
Gernot,Ward 115,-33.9182503,18.4251242,Entire home/apt,1130.0,2,3,2023-11-14,0.38,3,8,3,Rental unit,Cape Town,4.67,No bedroom,1.0,1.0
Nwokeabia,Ward 115,-33.91919,18.4239,Entire home/apt,960.0,2,17,2023-11-27,1.32,5,336,15,Rental unit,Cape Town,4.41,No bedroom,1.0,1.0
Anees,Ward 115,-33.91975,18.43297,Entire home/apt,3000.0,2,3,2023-02-28,0.27,3,358,3,Rental unit,Cape Town,3.0,1.0,1.0,1.0
Margot,Ward 115,-33.91413000000001,18.41854,Entire home/apt,6500.0,5,21,2023-12-11,1.68,12,106,20,Rental unit,Cape Town,5.0,2.0,2.0,2.0
Cape Concierge,Ward 62,-33.9930726,18.4475126,Entire home/apt,35000.0,10,0,,,12,340,0,Home,Cape Town,,5.0,5.0,5.0
Louis,Ward 102,-33.86455094814022,18.6800697409104,Entire home/apt,2000.0,7,0,,,1,54,0,Home,Cape Town,,4.0,4.0,3.0
Jessica,Ward 59,-33.9668303,18.4711663,Entire home/apt,2208.0,5,3,2023-03-11,0.26,1,45,3,Rental unit,Cape Town,5.0,3.0,3.0,2.0
Propr,Ward 77,-33.92387739999999,18.4111459,Entire home/apt,2537.0,2,9,2023-08-12,0.7,1,346,7,Rental unit,Cape Town,4.56,No bedroom,1.0,1.0
LaStay,Ward 54,-33.9183843,18.3871388,Entire home/apt,1904.0,2,3,2023-10-31,0.28,114,60,3,Home,Cape Town,4.67,No bedroom,1.0,1.0
Bridget,Ward 115,-33.91785,18.4247,Entire home/apt,3286.0,2,11,2023-10-21,0.99,2,0,11,Rental unit,Cape Town,4.67,2.0,2.0,2.0
Perch Stays,Ward 54,-33.9185815,18.3868487,Entire home/apt,2522.0,3,28,2023-11-15,2.31,11,82,28,Rental unit,Cape Town,4.54,1.0,1.0,1.0
Lindi,Ward 69,-34.10344,18.37956,Entire home/apt,2153.0,2,38,2023-12-19,3.64,2,257,38,Farm stay,Cape Town,4.97,2.0,3.0,1.0
Alison,Ward 71,-34.04137,18.42789,Entire home/apt,3143.0,2,13,2023-12-14,1.22,1,245,13,Cottage,Cape Town,5.0,2.0,2.0,2.0
Angelina,Ward 70,-33.8742364,18.6296471,Entire home/apt,950.0,2,49,2023-12-16,3.86,2,328,46,Rental unit,Cape Town,4.71,1.0,1.0,1.0
Erin,Ward 64,-34.0918972,18.4645471,Private room,420.0,7,0,,,1,285,0,Home,Cape Town,,1.0,1.0,1.0
Cheryl,Ward 115,-33.9101156,18.4120384,Entire home/apt,1671.0,4,12,2023-12-25,0.96,1,273,11,Rental unit,Cape Town,5.0,1.0,1.0,1.0
Merishka,Ward 115,-33.91851,18.42603,Entire home/apt,1314.0,2,22,2023-12-27,1.81,1,0,22,Rental unit,Cape Town,4.74,1.0,1.0,1.0
Sarah,Ward 62,-34.01097015308574,18.43868193505707,Entire home/apt,20000.0,4,0,,,1,83,0,Home,Cape Town,,4.0,5.0,3.0
Alexandra,Ward 74,-34.0353638,18.3591981,Entire home/apt,5000.0,2,1,2023-01-05,0.08,6,361,1,Home,Cape Town,,3.0,3.0,3.0
Sam,Ward 115,-33.9026,18.39888,Entire home/apt,5429.0,1,9,2023-09-11,0.72,2,166,7,Rental unit,Cape Town,4.78,1.0,1.0,1.0
Celso,Ward 54,-33.95243777370168,18.384740990213,Entire home/apt,1235.0,2,11,2023-12-12,0.98,24,146,11,Home,Cape Town,4.36,1.0,1.0,1.0
Gio,Ward 54,-33.91146,18.392,Entire home/apt,1850.0,2,12,2023-10-29,1.02,11,300,12,Rental unit,Cape Town,4.83,2.0,2.0,1.0
Rebecca,Ward 62,-34.019567,18.4430674,Entire home/apt,5500.0,10,1,2023-12-26,1.0,1,80,1,Home,Cape Town,,4.0,4.0,4.0
Emmie,Ward 8,-33.88544,18.70486,Private room,450.0,2,16,2023-12-06,1.34,1,89,16,Home,Cape Town,4.69,1.0,1.0,1.0
Hosted,Ward 115,-33.91891,18.42451,Entire home/apt,2370.0,2,11,2023-09-02,0.86,73,355,9,Rental unit,Cape Town,4.64,No bedroom,1.0,1.0
Thomas,Ward 100,-34.17295,18.84634,Entire home/apt,6486.0,2,9,2023-12-11,0.81,1,163,9,Home,Cape Town,4.67,3.0,4.0,2.0
Linda,Ward 69,-34.107001982783686,18.385737209560297,Entire home/apt,1044.0,3,3,2023-02-07,0.25,2,330,3,Shipping container,Cape Town,5.0,1.0,1.0,1.0
Propr,Ward 115,-33.9101156,18.4120384,Entire home/apt,2924.0,2,18,2023-12-05,1.45,1,329,17,Rental unit,Cape Town,4.56,1.0,1.0,1.0
Catherine,Ward 59,-33.97554,18.46216,Entire home/apt,10500.0,5,0,,,1,283,0,Home,Cape Town,,4.0,5.0,3.0
Six On N,Ward 54,-33.91056,18.39305,Entire home/apt,3081.0,2,6,2023-12-09,0.5,46,361,6,Rental unit,Cape Town,4.83,No bedroom,1.0,1.0
Six On N,Ward 54,-33.9110451,18.3922732,Entire home/apt,2490.0,2,5,2023-03-31,0.41,46,345,4,Rental unit,Cape Town,4.4,No bedroom,1.0,1.0
Six On N,Ward 54,-33.9110451,18.3922732,Entire home/apt,2489.0,2,16,2023-12-12,1.33,46,360,16,Rental unit,Cape Town,4.88,No bedroom,1.0,1.0
Six On N,Ward 54,-33.9110451,18.3922732,Entire home/apt,2489.0,2,14,2023-12-09,1.15,46,353,14,Rental unit,Cape Town,4.79,No bedroom,1.0,1.0
Six On N,Ward 54,-33.9110451,18.3922732,Entire home/apt,2489.0,2,23,2023-12-14,2.1,46,358,23,Rental unit,Cape Town,4.83,No bedroom,1.0,1.0
Six On N,Ward 54,-33.9110451,18.3922732,Entire home/apt,3081.0,2,11,2023-09-17,0.91,46,358,11,Rental unit,Cape Town,4.82,No bedroom,1.0,1.0
Aletta,Ward 77,-33.9267824,18.4019896,Entire home/apt,4004.0,2,2,2023-01-02,0.16,1,312,1,Home,Cape Town,,2.0,3.0,1.0
Team Africa,Ward 54,-33.91772,18.3871,Entire home/apt,2098.0,2,18,2023-12-23,1.7,3,0,18,Rental unit,Cape Town,4.68,1.0,1.0,1.0
Team Africa,Ward 54,-33.91826,18.38615,Entire home/apt,2039.0,2,28,2023-12-13,2.51,3,0,28,Rental unit,Cape Town,4.9,1.0,1.0,1.0
Liana,Ward 3,-33.89009,18.66183,Entire home/apt,2000.0,7,0,,,1,144,0,Home,Cape Town,,4.0,5.0,3.0
Ivana,Ward 54,-33.91203,18.39593,Entire home/apt,2450.0,3,1,2023-01-04,0.08,2,357,1,Rental unit,Cape Town,,2.0,2.0,1.0
Simone,Ward 74,-34.02585,18.3557,Entire home/apt,2500.0,3,4,2023-04-26,0.33,3,271,4,Cabin,Cape Town,5.0,1.0,1.0,1.0
Karen,Ward 74,-34.04068,18.36285,Private room,651.0,1,8,2023-12-12,0.87,1,80,8,Home,Cape Town,4.63,1.0,1.0,1.0
Propr,Ward 115,-33.90692,18.40195,Entire home/apt,3477.0,2,10,2023-06-30,0.87,1,241,10,Rental unit,Cape Town,4.4,1.0,1.0,1.0
Andre,Ward 23,-33.7861672,18.4560367,Entire home/apt,880.0,2,40,2023-12-24,3.27,2,213,39,Rental unit,Cape Town,4.83,1.0,1.0,1.0
Manon,Ward 54,-33.915888,18.393345,Entire home/apt,6900.0,3,31,2023-12-13,2.47,1,66,29,Rental unit,Cape Town,4.97,2.0,3.0,2.0
Charl & Elizabeth,Ward 21,-33.8749357,18.6399923,Entire home/apt,600.0,2,3,2023-09-03,0.28,3,331,3,Rental unit,Cape Town,3.67,1.0,1.0,1.0
Cathy,Ward 115,-33.91698,18.41687,Entire home/apt,25000.0,2,6,2023-11-30,0.49,28,352,5,Rental unit,Cape Town,4.33,3.0,3.0,3.0
Birgit,Ward 107,-33.8237154,18.4817388,Entire home/apt,1663.0,5,4,2023-04-07,0.36,5,357,4,Rental unit,Cape Town,5.0,1.0,2.0,1.0
Nazmie,Ward 83,-34.11513,18.82582,Entire home/apt,2300.0,2,13,2023-10-19,1.05,1,342,12,Home,Cape Town,4.92,3.0,3.0,1.0
Propr,Ward 115,-33.90989,18.4144,Entire home/apt,5796.0,3,16,2023-12-01,1.29,1,304,15,Rental unit,Cape Town,4.69,2.0,3.0,2.0
Stay,Ward 115,-33.9101156,18.4120384,Entire home/apt,3521.0,1,20,2023-09-30,1.86,33,350,20,Rental unit,Cape Town,4.8,1.0,2.0,1.0
Stay,Ward 115,-33.9098329,18.4133945,Entire home/apt,6786.0,1,15,2023-10-30,1.71,33,342,15,Rental unit,Cape Town,4.87,2.0,2.0,2.0
Kathleen,Ward 32,-33.5895243,18.5210977,Entire home/apt,1300.0,1,11,2023-11-26,0.91,8,358,11,Shipping container,Cape Town,5.0,1.0,1.0,1.0
Danielle,Ward 77,-33.9357205,18.4291579,Entire home/apt,8000.0,7,0,,,2,357,0,Home,Cape Town,,4.0,4.0,3.0
Mokgadi,Ward 115,-33.9190569,18.4240815,Entire home/apt,1200.0,1,1,2023-01-02,0.08,1,51,1,Rental unit,Cape Town,,1.0,1.0,1.0
Megan,Ward 54,-33.92753081215953,18.387293815612797,Entire home/apt,4985.0,10,1,2023-01-10,0.08,1,355,1,Home,Cape Town,,3.0,3.0,2.0
Stephen,Ward 71,-34.05467,18.45696,Entire home/apt,3500.0,6,4,2023-04-13,0.34,1,313,4,Home,Cape Town,5.0,2.0,2.0,2.0
Cape Luxury Stay,Ward 54,-33.92515,18.38504,Entire home/apt,12000.0,3,3,2023-02-27,0.25,19,2,3,Home,Cape Town,4.33,3.0,3.0,2.0
Michael,Ward 77,-33.93961,18.41619,Entire home/apt,1022.0,5,2,2023-02-06,0.17,1,173,2,Rental unit,Cape Town,,1.0,1.0,1.0
Simone,Ward 74,-34.0335,18.34932,Entire home/apt,4200.0,3,2,2023-12-23,0.24,3,6,2,Home,Cape Town,,3.0,3.0,3.0
Sebastian,Ward 115,-33.9021783,18.3998224,Entire home/apt,3600.0,30,4,2023-03-21,0.33,1,299,4,Rental unit,Cape Town,5.0,2.0,2.0,1.0
Matthew,Ward 59,-33.9774711,18.4548007,Entire home/apt,5750.0,14,3,2023-11-06,1.17,1,110,3,Home,Cape Town,5.0,3.0,3.0,2.0
Barak,Ward 54,-33.91777,18.39317,Entire home/apt,4671.0,4,5,2023-02-26,0.41,2,0,5,Rental unit,Cape Town,4.8,2.0,2.0,1.0
Henning,Ward 61,-34.184397,18.3647598,Entire home/apt,8782.0,2,27,2023-12-23,2.26,1,88,27,Home,Cape Town,4.96,3.0,4.0,2.0
Fatima,Ward 100,-34.144544,18.8519121,Entire home/apt,4800.0,2,7,2023-12-17,0.57,2,216,6,Home,Cape Town,4.57,4.0,4.0,2.0
Maimouna,Ward 71,-34.0434969,18.4364371,Private room,900.0,3,3,2023-12-17,0.29,3,347,3,Home,Cape Town,4.0,1.0,1.0,1.0
Sophia,Ward 54,-33.95608615538861,18.384181357672134,Entire home/apt,6371.0,2,59,2023-12-02,4.55,3,290,57,Rental unit,Cape Town,4.98,1.0,2.0,1.0
Chantal,Ward 105,-33.812,18.65462,Private room,764.0,1,7,2023-02-07,0.55,3,328,5,Home,Cape Town,5.0,1.0,1.0,1.0
Never At Home,Ward 115,-33.9300247,18.4108575,Private room,2134.0,1,0,,,2,0,0,Hotel,Cape Town,,1.0,1.0,1.0
Emily,Ward 64,-34.09791,18.49167,Entire home/apt,817.0,2,44,2023-12-22,3.51,1,0,43,Loft,Cape Town,4.93,1.0,1.0,1.0
Danie,Ward 115,-33.89960246752582,18.41045803862305,Entire home/apt,3600.0,1,0,,,1,221,0,Rental unit,Cape Town,,3.0,4.0,2.0
Mariska,Ward 85,-34.11112,18.84768,Entire home/apt,1200.0,7,0,,,1,83,0,Home,Cape Town,,2.0,2.0,2.0
Carolyn,Ward 59,-33.97024,18.47463,Entire home/apt,10900.0,7,5,2023-04-12,0.42,1,357,5,Home,Cape Town,5.0,4.0,6.0,4.0
Alwyn,Ward 14,-34.01944308548099,18.74166498836061,Entire home/apt,939.0,20,2,2023-04-08,0.17,1,86,2,Home,Cape Town,,2.0,2.0,2.0
Propr,Ward 54,-33.9183843,18.3871388,Entire home/apt,1385.0,2,14,2023-11-04,1.11,1,318,13,Rental unit,Cape Town,4.5,No bedroom,1.0,1.0
Jan,Ward 54,-33.96547,18.37853,Entire home/apt,22397.0,4,11,2023-12-07,0.97,2,253,11,Villa,Cape Town,5.0,5.0,4.0,2.0
Elizabeth,Ward 77,-33.9329878,18.4073211,Entire home/apt,1921.0,3,30,2023-12-23,2.62,1,0,30,Rental unit,Cape Town,4.84,1.0,2.0,1.0
Jaco,Ward 115,-33.91866,18.42468,Entire home/apt,2375.0,2,8,2023-10-01,0.66,83,324,8,Rental unit,Cape Town,4.25,1.0,1.0,1.0
Belinda,Ward 113,-33.835417,18.5031397,Entire home/apt,500.0,2,5,2023-12-23,0.46,3,314,5,Rental unit,Cape Town,4.8,1.0,2.0,1.0
Brian,Ward 4,-33.85527,18.51035,Private room,583.0,1,0,,,1,365,0,Rental unit,Cape Town,,2.0,1.0,2.0
Barbara,Ward 54,-33.9624094,18.3747308,Entire home/apt,20393.0,2,20,2023-10-18,1.63,3,340,19,Home,Cape Town,4.8,6.0,12.0,2.0
Tinotenda,Ward 1,-33.83406086304787,18.548376915344225,Entire home/apt,1979.0,2,44,2023-12-13,3.63,1,217,44,Rental unit,Cape Town,4.86,2.0,2.0,1.0
Katie,Ward 58,-33.98679,18.47227,Entire home/apt,1300.0,3,3,2023-04-11,0.25,1,334,3,Home,Cape Town,4.33,2.0,2.0,2.0
Heather,Ward 73,-34.0388156,18.4506715,Entire home/apt,2500.0,5,0,,,1,73,0,Home,Cape Town,,3.0,3.0,1.0
Natasha,Ward 27,-33.902910763546515,18.548349402844902,Entire home/apt,700.0,1,20,2023-09-17,1.63,1,346,19,Guest suite,Cape Town,4.9,1.0,1.0,1.0
Manageair,Ward 115,-33.91889,18.42617,Entire home/apt,2364.0,2,37,2023-12-12,2.97,151,357,35,Rental unit,Cape Town,4.84,1.0,1.0,1.0
Natasha,Ward 83,-34.09749,18.83425,Entire home/apt,3700.0,3,2,2023-04-17,0.17,2,169,2,Home,Cape Town,,4.0,5.0,3.0
Jade,Ward 23,-33.80222,18.46601,Entire home/apt,1437.0,2,13,2023-08-15,1.03,1,323,11,Rental unit,Cape Town,4.77,2.0,3.0,2.0
Carla,Ward 23,-33.6986386,18.4424878,Entire home/apt,4500.0,3,3,2023-04-11,0.25,1,212,3,Home,Cape Town,4.67,3.0,4.0,3.0
Dawid,Ward 115,-33.93366,18.41445,Entire home/apt,4007.0,3,8,2023-10-28,0.66,1,280,8,Home,Cape Town,4.75,2.0,2.0,3.0
Heidi,Ward 115,-33.91827,18.4252,Entire home/apt,1484.0,1,37,2023-12-17,2.94,10,309,36,Rental unit,Cape Town,4.95,1.0,1.0,1.0
Allen,Ward 115,-33.93002,18.42319,Entire home/apt,2468.0,1,37,2023-11-30,3.09,13,234,37,Rental unit,Cape Town,4.59,2.0,3.0,2.0
Deirdre,Ward 73,-34.0307198,18.4695086,Entire home/apt,740.0,2,24,2023-12-15,2.0,1,320,24,Guest suite,Cape Town,4.83,1.0,1.0,1.0
Dave,Ward 59,-33.97581,18.46117,Entire home/apt,7600.0,2,1,2023-01-03,0.08,1,149,1,Home,Cape Town,,3.0,3.0,2.0
Sherna,Ward 115,-33.9107421,18.4145772,Entire home/apt,3500.0,7,5,2023-12-20,0.55,9,318,5,Rental unit,Cape Town,4.6,2.0,3.0,1.0
Melanie,Ward 23,-33.8086,18.47181,Entire home/apt,3655.0,1,27,2023-12-10,2.15,1,217,26,Rental unit,Cape Town,4.96,3.0,4.0,2.0
Sally,Ward 77,-33.94067,18.4245,Entire home/apt,2714.0,2,10,2023-12-08,1.11,12,6,10,Rental unit,Cape Town,4.5,2.0,3.0,2.0
Manageair,Ward 115,-33.91966,18.42445,Entire home/apt,1932.0,2,45,2023-12-14,3.65,151,0,44,Rental unit,Cape Town,4.67,1.0,1.0,1.0
TPF Hospitality,Ward 115,-33.9179466,18.4236593,Entire home/apt,2040.0,1,0,,,33,347,0,Rental unit,Cape Town,,1.0,1.0,1.0
Ryan,Ward 62,-33.984583,18.450944,Entire home/apt,8700.0,10,0,,,2,305,0,Home,Cape Town,,4.0,4.0,4.0
Terryleigh,Ward 115,-33.91811623580842,18.423414789140224,Entire home/apt,1531.0,1,15,2023-12-07,1.23,1,74,14,Condo,Cape Town,5.0,1.0,1.0,1.0
Liam,Ward 54,-33.92007800522134,18.385623780609944,Entire home/apt,1200.0,4,3,2023-12-20,2.25,1,195,3,Rental unit,Cape Town,4.0,1.0,1.0,1.0
Maimouna,Ward 71,-34.04438,18.43582,Private room,1100.0,3,2,2023-02-09,0.17,3,354,2,Home,Cape Town,,1.0,1.0,1.0
Propr,Ward 115,-33.9222762,18.4175721,Entire home/apt,2484.0,3,8,2023-11-17,0.78,1,325,8,Rental unit,Cape Town,4.75,1.0,1.0,1.0
Scott,Ward 115,-33.9275,18.42415,Entire home/apt,1891.0,2,27,2023-12-24,2.24,55,354,27,Rental unit,Cape Town,4.85,1.0,1.0,1.0
Manageair,Ward 115,-33.91781,18.42465,Entire home/apt,2364.0,2,22,2023-12-24,1.8,151,354,21,Rental unit,Cape Town,4.64,1.0,1.0,1.0
Six On N,Ward 54,-33.9110451,18.3922732,Entire home/apt,2582.0,2,12,2023-11-20,0.96,46,360,9,Rental unit,Cape Town,5.0,No bedroom,1.0,1.0
Chantel,Ward 83,-34.1053125,18.818132,Entire home/apt,1250.0,2,1,2022-12-29,0.08,18,264,1,Rental unit,Cape Town,,1.0,1.0,1.0
Angi,Ward 55,-33.88351,18.48871,Entire home/apt,2557.0,6,7,2023-09-04,0.56,12,271,6,Home,Cape Town,4.71,2.0,2.0,1.0
Chevaun,Ward 54,-33.91773,18.39408,Entire home/apt,3016.0,4,0,,,1,218,0,Rental unit,Cape Town,,2.0,2.0,2.0
Six On N,Ward 54,-33.9110451,18.3922732,Entire home/apt,2582.0,2,20,2023-11-23,1.6,46,359,16,Rental unit,Cape Town,4.75,No bedroom,1.0,1.0
Louise,Ward 74,-34.04213,18.36544,Entire home/apt,750.0,3,7,2023-12-19,0.57,4,346,6,Tiny home,Cape Town,5.0,1.0,1.0,1.0
James,Ward 115,-33.91854,18.41806,Entire home/apt,3550.0,2,5,2023-07-24,0.42,40,201,5,Rental unit,Cape Town,4.8,1.0,1.0,1.0
Tracey,Ward 115,-33.92916709596511,18.41027709629517,Entire home/apt,9143.0,7,0,,,3,5,0,Home,Cape Town,,3.0,4.0,3.0
Derek,Ward 77,-33.9276948,18.4067184,Entire home/apt,1606.0,2,27,2023-10-05,2.14,1,15,25,Home,Cape Town,4.7,3.0,3.0,3.0
Propr,Ward 115,-33.91873,18.42047,Entire home/apt,1567.0,2,3,2023-05-31,0.29,1,306,3,Rental unit,Cape Town,4.0,No bedroom,1.0,1.0
Zainab,Ward 57,-33.94078241298591,18.467998338623048,Entire home/apt,2841.0,1,17,2023-12-08,1.58,1,0,17,Home,Cape Town,4.94,4.0,4.0,2.0
Koos,Ward 54,-33.91150503970572,18.39148147619629,Entire home/apt,2074.0,2,9,2023-12-10,0.76,90,90,9,Rental unit,Cape Town,4.44,1.0,1.0,1.0
Sibusisiwe,Ward 64,-34.08898,18.47533,Entire home/apt,950.0,2,36,2023-12-20,2.92,1,1,35,Home,Cape Town,4.94,3.0,3.0,2.0
Amy,Ward 54,-33.92792397736604,18.38057610816554,Entire home/apt,25000.0,5,0,,,3,330,0,Rental unit,Cape Town,,2.0,2.0,2.0
Amy,Ward 54,-33.92812269895019,18.380921122229,Entire home/apt,13000.0,2,0,,,3,334,0,Rental unit,Cape Town,,2.0,2.0,1.0
Nicole,Ward 61,-34.19836,18.37839,Entire home/apt,3000.0,2,18,2023-12-06,1.46,2,124,17,Cottage,Cape Town,5.0,1.0,2.0,1.0
Eric And Nozy,Ward 8,-33.89911,18.70298,Private room,632.0,1,37,2023-11-26,2.94,1,0,35,Home,Cape Town,4.89,1.0,1.0,1.0
Pieter,Ward 23,-33.8109169,18.4757106,Entire home/apt,10000.0,10,0,,,2,71,0,Home,Cape Town,,4.0,8.0,2.0
