id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1075794,Rental unit in Cape Town · ★4.83 · 1 bedroom · 1 bed · 1 bath,1852795,Jenny,,Ward 115,-33.91559,18.41824,Entire home/apt,1300,5,41,2022-08-01,0.32,3,178,0,
518545,Rental unit in Cape Town · ★3.83 · 2 bedrooms · 2 beds · 1 bath,2516345,Jaco,,Ward 115,-33.92218,18.42151,Entire home/apt,,1,6,2022-08-08,0.05,83,0,0,
518726,Villa in Cape Town · ★4.67 · 4 bedrooms · 9 beds · 4.5 shared baths,2552379,David,,Ward 105,-33.81008,18.62134,Private room,5950,4,3,2016-01-03,0.02,3,0,0,
1081311,Condo in Cape Town · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,5947217,Renate,,Ward 4,-33.86739,18.50606,Private room,344,5,114,2023-11-30,1.04,1,314,7,
518837,Rental unit in Cape Town · ★4.93 · 1 bedroom · 1 bed · 1 bath,2552971,Lucinda,,Ward 61,-34.13822,18.33371,Entire home/apt,1077,2,58,2023-12-04,0.95,2,295,10,
543206,Guesthouse in Cape Town · ★5.0 · Studio · 2 beds · 1 private bath,2670647,Anja & Thomas,,Ward 69,-34.12146,18.39356,Private room,1260,2,3,2019-12-26,0.02,2,272,0,
1101917,Villa in Cape Town · ★4.94 · 3 bedrooms · 3 beds · 3.5 baths,2789205,Martin,,Ward 62,-34.00644,18.42661,Entire home/apt,8362,4,107,2023-12-12,0.87,2,241,18,
553936,Rental unit in Cape Town · 2 bedrooms · 3 beds · 1 bath,65714,John,,Ward 23,-33.81839,18.47531,Entire home/apt,3125,2,1,2022-03-07,0.05,2,84,0,
1111212,Rental unit in Cape Town · ★4.38 · 2 bedrooms · 2 beds · 1 bath,6099617,Swen,,Ward 100,-34.16382,18.86643,Entire home/apt,2354,7,16,2020-01-03,0.13,1,0,0,
563459,Home in South Africa  · ★5.0 · 1 bedroom · 1 bed · 1 bath,2762369,Karis,,Ward 115,-33.9099,18.40314,Entire home/apt,1100,2,55,2023-12-19,0.66,2,309,22,
1113647,Home in Cape Town · 3 bedrooms · 3 beds · 3 baths,6111977,Frankie,,Ward 61,-34.1297,18.33886,Entire home/apt,9570,5,1,2023-03-25,0.11,47,302,1,
565844,Villa in Cape Town · ★3.75 · 1 bedroom · 1 bed · 6 baths,2782178,Rik,,Ward 113,-33.82977,18.49745,Private room,922,4,4,2015-01-11,0.03,1,344,0,
1144728,Rental unit in Cape Town · ★4.77 · 1 bedroom · 2 beds · 1.5 baths,6276550,Astrid,,Ward 57,-33.93323,18.45348,Entire home/apt,1036,3,93,2023-03-31,0.74,1,1,5,
576458,Loft in Cape Town · ★4.59 · 2 bedrooms · 3 beds · 2 baths,2835853,P.,,Ward 115,-33.92132,18.4181,Entire home/apt,1366,2,134,2023-04-07,1.01,1,0,4,
1182416,Condo in Cape Town · ★4.69 · 2 bedrooms · 2 beds · 1 bath,5808514,Brad,,Ward 115,-33.92179,18.42015,Entire home/apt,3786,2,32,2023-04-28,0.32,3,273,6,
590826,Serviced apartment in Cape Town · ★4.0 · 1 bedroom · 4 beds · 1 bath,2915241,Nicole,,Ward 115,-33.91248,18.42548,Entire home/apt,4690,2,9,2023-02-21,0.07,4,329,1,
1191976,Rental unit in Cape Town · ★4.91 · 1 bedroom · 1 bed · 1 bath,3809204,Chantal,,Ward 115,-33.89995,18.40758,Entire home/apt,2786,10,32,2022-12-10,0.27,6,131,0,
606963,Guesthouse in Cape Town · ★4.83 · 1 bedroom · 2 beds · 1 shared bath,3007248,Florian,,Ward 64,-34.12555,18.44886,Private room,1450,1,98,2023-12-12,0.74,20,299,13,
611956,Home in Cape Town · ★4.94 · 2 bedrooms · 3 beds · 2 baths,3035834,Darryl And Ron,,Ward 54,-33.91467,18.38925,Entire home/apt,,28,130,2021-01-05,0.95,3,0,0,
1194568,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 1 bath,6527833,Isa,,Ward 54,-33.92078,18.38758,Entire home/apt,1479,3,37,2023-12-21,0.31,1,202,10,
613068,Home in Cape Town · 2 bedrooms · 3 beds · 1 bath,2600948,Justino,,Ward 21,-33.88196,18.63907,Entire home/apt,2800,1,0,,,1,0,0,
1197587,Rental unit in Cape Town · 2 bedrooms · 2 beds · 2 baths,6542285,Mareli,,Ward 77,-33.9399,18.42583,Private room,300,4,0,,,1,344,0,
617238,Rental unit in Cape Town · ★4.78 · 1 bedroom · 1 bed · 1 bath,1852795,Jenny,,Ward 115,-33.91553,18.41893,Entire home/apt,1300,5,46,2022-12-05,0.34,3,187,0,
1234685,Rental unit in Cape Town · ★4.60 · 2 bedrooms · 2 beds · 1 bath,6732291,Peter,,Ward 54,-33.92005,18.39094,Entire home/apt,2080,7,10,2023-01-03,0.08,1,306,1,
636290,Rental unit in Cape Town · ★3.88 · 1 bedroom · 1 bed · 1 bath,2516345,Jaco,,Ward 115,-33.91129,18.41617,Entire home/apt,,1,8,2023-01-06,0.07,83,0,1,
1236257,Home in Cape Town · ★4.89 · Studio · 1 bed · 1 shared bath,6053919,James,,Ward 57,-33.94113,18.46902,Private room,520,7,38,2023-10-04,0.33,1,261,2,
650049,Loft in Cape Town · ★4.92 · 1 bedroom · 1 bed · 1 bath,2824970,Claire,,Ward 115,-33.91789,18.41844,Entire home/apt,3321,2,256,2023-12-15,2.05,1,316,24,
1241945,Villa in Cape Town · ★4.80 · 6 bedrooms · 9 beds · 6 baths,6632489,Turnkey365,,Ward 54,-33.9593,18.37921,Entire home/apt,23417,4,30,2023-12-17,0.25,53,209,12,
1253226,Villa in Cape Town · ★4.83 · 5 bedrooms · 8 beds · 5 baths,6632489,Turnkey365,,Ward 54,-33.95477,18.38423,Entire home/apt,22329,4,24,2023-08-30,0.23,53,287,7,
653488,Hotel in Cape Town · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,3006485,Gordon,,Ward 115,-33.91129,18.41452,Private room,1085,2,15,2023-03-27,0.13,2,361,2,
659419,Serviced apartment in Cape Town · ★4.79 · 3 bedrooms · 6 beds · 3.5 baths,3326652,Fabrizio,,Ward 4,-33.85342,18.49401,Entire home/apt,5118,1,56,2023-11-17,0.77,11,296,14,
1285950,Rental unit in Cape Town · 1 bedroom · 2 beds · 1 shared bath,1354282,Navine,,Ward 63,-34.00768,18.51565,Shared room,600,5,0,,,3,329,0,
660090,Serviced apartment in Cape Town · ★4.33 · 2 bedrooms · 5 beds · 2 baths,3326652,Fabrizio,,Ward 4,-33.85363,18.49401,Entire home/apt,2252,1,9,2022-01-06,0.11,11,332,0,
660099,Serviced apartment in Cape Town · ★4.67 · 1 bedroom · 1 bed · 1 bath,3326652,Fabrizio,,Ward 4,-33.85363,18.49401,Entire home/apt,1066,1,12,2023-08-28,0.22,11,300,4,
667072,Rental unit in Cape Town · ★4.82 · 2 bedrooms · 2 beds · 2 baths,3374257,Diana,,Ward 74,-34.04356,18.36675,Entire home/apt,3200,2,38,2023-12-10,0.31,2,236,4,
1318508,Guest suite in Cape Town · ★3.50 · 1 bedroom · 2 beds · 1 bath,2900415,Christophe,,Ward 54,-33.92384,18.38679,Entire home/apt,1847,2,10,2023-11-24,0.10,2,135,1,
668544,Rental unit in Cape Town · ★4.97 · 2 bedrooms · 3 beds · 1.5 baths,3384207,Brenda,,Ward 74,-34.00744,18.34365,Entire home/apt,6500,2,39,2023-12-23,0.32,1,290,6,
1331150,Rental unit in Cape Town · ★4.89 · 1 bedroom · 1 bed · 1 bath,2280049,Catherine,,Ward 69,-34.13731,18.38464,Entire home/apt,750,2,27,2023-04-02,0.24,1,14,2,
1331613,Guest suite in Cape Town · ★4.60 · 3 bedrooms · 3 beds · 4 baths,7223146,Wendy,,Ward 58,-33.97549,18.49216,Entire home/apt,1529,2,138,2023-12-15,1.11,2,0,15,
669623,Home in Cape Town · ★3.73 · 3 bedrooms · 3 beds · 2.5 baths,2758015,Mario,,Ward 112,-33.82666,18.63682,Entire home/apt,2950,2,11,2023-03-06,0.09,1,357,1,
1333749,Rental unit in Cape Town · ★4.67 · 1 bedroom · 1 bed · 1 bath,7231028,Barbara,,Ward 54,-33.95773,18.38381,Entire home/apt,2457,1,131,2023-12-20,1.07,4,331,13,
670616,Rental unit in Cape Town · ★4.51 · 1 bedroom · 1 bed · 1 bath,227103,Joy,,Ward 77,-33.92009,18.41484,Entire home/apt,555,2,53,2023-03-22,0.39,8,118,2,
1348581,Home in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,3006485,Gordon,,Ward 115,-33.91336,18.41577,Private room,1257,2,8,2023-01-17,0.08,2,360,2,
1410077,Villa in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,7603872,Adi,,Ward 69,-34.097271,18.360401,Entire home/apt,9221,3,24,2023-12-24,0.22,1,38,10,
1469709,Rental unit in Cape Town · ★4.58 · 1 bedroom · 1 bed · 1 bath,1852795,Jenny,,Ward 115,-33.91587,18.41832,Entire home/apt,1300,5,26,2022-12-12,0.21,3,241,0,
672103,Villa in Cape Town · ★5.0 · 3 bedrooms · 4 beds · 2 baths,3408518,Marc,,Ward 71,-34.04267,18.42773,Entire home/apt,6500,10,9,2022-01-06,0.07,1,74,0,
1495471,Home in Cape Town · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,7849376,Joe,,Ward 54,-33.91721,18.39219,Private room,1695,1,4,2019-01-23,0.03,1,330,0,
675177,Rental unit in Cape Town · ★4.59 · 2 bedrooms · 3 beds · 2 baths,2516345,Jaco,,Ward 115,-33.90066,18.40431,Entire home/apt,,1,22,2023-02-11,0.25,83,0,1,
678993,Home in Cape Town · ★4.90 · 2 bedrooms · 3 beds · 1 bath,3455821,Gwendoline,,Ward 57,-33.93618,18.46611,Entire home/apt,1110,2,63,2023-12-18,0.48,1,265,6,
1519294,Condo in Cape Town · ★4.84 · 3 bedrooms · 3 beds · 2 baths,8109114,Margot,,Ward 54,-33.93564,18.37775,Entire home/apt,3847,5,79,2023-11-19,0.65,1,148,7,
686495,Villa in Cape Town · ★4.43 · 3 bedrooms · 3 beds · 2 baths,3517753,Odette,,Ward 54,-33.95909,18.37865,Entire home/apt,6000,5,7,2022-01-05,0.07,2,330,0,
1557974,Home in Cape Town · ★4.80 · 1 bedroom · 1 bed · 1 bath,8293590,Jon,,Ward 62,-34.01182,18.44789,Private room,1000,2,10,2023-02-12,0.10,1,362,2,
688644,Place to stay in Cape Town · ★4.91 · 1 bedroom · 2 beds · 1 bath,615652,Doreen,,Ward 77,-33.93321,18.40691,Entire home/apt,3500,1,35,2022-12-06,0.26,5,246,0,
1558929,Rental unit in Cape Town · ★4.67 · 1 bedroom · 1 bed · 1 bath,8297457,Gordon,,Ward 115,-33.90209,18.40234,Entire home/apt,967,5,69,2023-10-28,0.56,1,210,10,
690609,Home in Cape Town · ★4.86 · 2 bedrooms · 2 beds · 1 bath,212014848,Ashley,,Ward 57,-33.93651,18.46634,Entire home/apt,993,3,175,2023-12-27,1.29,2,148,14,
1565329,Rental unit in Cape Town · ★4.67 · 1 bedroom · 1 bed · 1 bath,7051121,Sebastiaan,,Ward 77,-33.93545,18.41664,Entire home/apt,1143,15,3,2023-10-03,0.27,1,39,3,
1571355,Guest suite in Cape Town · ★4.92 · 2 bedrooms · 3 beds · 2 baths,8355528,Andre,,Ward 61,-34.19629,18.42767,Entire home/apt,3150,1,24,2023-12-12,0.37,4,190,7,
697880,Guesthouse in Cape Town · ★4.85 · 1 bedroom · 1 bed · 1 bath,3576139,Angela,,Ward 57,-33.93624,18.44431,Entire home/apt,829,2,202,2023-12-21,1.50,3,317,16,
708351,Home in Cape Town · ★4.87 · 3 bedrooms · 3 beds · 2 baths,3642757,Jessica,,Ward 64,-34.08379,18.47682,Entire home/apt,1200,2,134,2023-11-01,0.99,1,80,13,
1587516,Condo in Cape Town · 3 bedrooms · 4 beds · 3 baths,8463032,Tanya,,Ward 54,-33.91553,18.39491,Entire home/apt,6000,2,1,2020-02-10,0.02,1,40,0,
1595157,Cottage in Simon's Town · ★4.85 · 1 bedroom · 2 beds · 1 bath,8507045,Joel,,Ward 61,-34.252960205078125,18.475013732910156,Entire home/apt,1316,1,138,2023-12-17,1.13,2,313,24,
731764,Rental unit in Cape Town · ★4.87 · 2 bedrooms · 2 beds · 2 baths,3809204,Chantal,,Ward 54,-33.91953,18.38404,Entire home/apt,3800,10,14,2023-12-02,0.23,6,0,4,
1595205,"Rental unit in Kalk Bay, Cape Town · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths",8507293,Louise,,Ward 64,-34.12625,18.44899,Entire home/apt,2300,4,116,2023-11-23,0.96,3,282,13,
731882,Condo in Cape Town · ★4.93 · 1 bedroom · 1 bed · 1 bath,3809204,Chantal,,Ward 115,-33.90204,18.39954,Entire home/apt,2957,10,28,2023-12-02,0.26,6,119,5,
732339,Rental unit in Cape Town · ★4.86 · 2 bedrooms · 2 beds · 1 bath,3812467,Otto,,Ward 21,-33.86673,18.64441,Entire home/apt,780,2,58,2023-07-11,0.54,3,297,5,
1616731,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 2 baths,8603797,Nicky,,Ward 115,-33.91209,18.41104,Entire home/apt,2000,2,4,2013-12-11,0.03,1,271,0,
732409,Rental unit in Cape Town · ★4.84 · 2 bedrooms · 2 beds · 1 bath,3812467,Otto,,Ward 21,-33.8668,18.64443,Entire home/apt,720,2,53,2023-11-26,0.39,3,297,1,
736534,Guesthouse in Cape Town · ★4.87 · 1 bedroom · 1 bed · 1 private bath,3007248,Florian,,Ward 64,-34.12617,18.44861,Private room,1450,2,86,2023-11-20,0.89,20,291,17,
742345,Rental unit in Cape Town · ★4.05 · 1 bedroom · 1 bed · 1 bath,3886732,Koos,,Ward 115,-33.90999,18.41148,Entire home/apt,771,3,19,2023-12-16,0.36,90,52,7,
1625734,Villa in Cape Town · ★5.0 · 5 bedrooms · 8 beds · 5 baths,8643899,Linda,,Ward 62,-34.03025,18.42911,Entire home/apt,12500,7,7,2023-04-11,0.12,4,317,2,
1644384,Home in Cape Town · 4 bedrooms · 5 beds · 3 baths,8727158,Elmarie,,Ward 58,-33.9783,18.48517,Entire home/apt,3500,10,2,2019-01-03,0.02,1,0,0,
1626659,Guest suite in Cape Town · ★4.81 · 2 bedrooms · 2 beds · 1 private bath,5646468,Madeleine,,Ward 23,-33.781566,18.4537338,Private room,950,1,16,2023-11-25,0.14,2,130,4,
1653819,Rental unit in Cape Town · ★4.74 · 1 bedroom · 2 beds · 1 bath,7080534,Connell Davids,,Ward 115,-33.92213,18.41945,Entire home/apt,737,3,241,2023-12-24,1.97,1,312,17,
1642108,Home in Cape Town · 3 bedrooms · 4 beds · 3 baths,8718245,Michele,,Ward 61,-34.13844,18.32793,Entire home/apt,3500,2,2,2022-01-02,0.05,4,0,0,
1657639,Home in Cape Town · ★4.71 · 3 bedrooms · 4 beds · 2 baths,8786972,Maarten,,Ward 74,-34.04191,18.3533,Entire home/apt,1500,6,50,2023-12-01,0.42,1,176,4,
1642844,Villa in Cape Town · 6 bedrooms · 6 beds · 6 baths,8721135,James,,Ward 115,-33.90981,18.40643,Entire home/apt,13000,6,2,2022-05-31,0.02,1,359,0,
1643042,Serviced apartment in Cape Town · ★4.82 · 1 bedroom · 1.5 baths,8721830,Dencel,,Ward 57,-33.93249,18.46177,Entire home/apt,1151,2,56,2023-06-04,0.58,24,144,14,
1643095,Rental unit in Tableview - Sunset Beach · ★4.67 · 1 bedroom · 2 beds · 1.5 baths,59342,Georg,,Ward 4,-33.858356,18.490376,Private room,3864,3,3,2023-10-03,0.02,6,98,1,
1658671,Villa in Cape Town · 1 bedroom · 1 bed · 1.5 baths,8774137,Eugene,,Ward 112,-33.83527,18.65497,Private room,1690,3,1,2018-07-06,0.01,1,365,0,
2179981,Rental unit in Cape Town · ★4.58 · 3 bedrooms · 5 beds · 2.5 baths,11117948,Dennis,,Ward 54,-33.92201,18.38119,Entire home/apt,2485,3,59,2023-11-30,1.14,1,305,16,
1666477,Guest suite in Cape Town · ★4.92 · 1 bedroom · 1 bed · 1 bath,73439,Beverley,,Ward 59,-33.97965,18.45632,Entire home/apt,587,2,225,2023-12-12,1.82,5,280,42,
1681507,Rental unit in Cape Town · 2 bedrooms · 1 bed · 1 bath,8892927,Julio,,Ward 115,-33.91054,18.40993,Private room,750,14,0,,,1,0,0,
2183965,Rental unit in Cape Town · 2 bedrooms · 2 beds · 1 bath,11121285,Gaby,,Ward 54,-33.91431427001953,18.395952224731445,Entire home/apt,2243,3,2,2016-01-13,0.02,1,117,0,
1684466,Villa in Cape Town · ★4.86 · 4 bedrooms · 5 beds · 4.5 baths,8906630,Susan & Eric,,Ward 54,-33.94954,18.38116,Entire home/apt,17784,4,123,2023-12-21,1.09,6,0,10,
2185497,Rental unit in Cape Town · ★4.76 · 1 bedroom · 1 bed · 1 bath,11144628,Jan,,Ward 115,-33.92447,18.42117,Entire home/apt,803,5,199,2023-12-28,1.64,1,292,11,
1684882,Loft in Cape Town · ★4.93 · 1 bedroom · 1 bed · 1 bath,144553,Hans,,Ward 57,-33.93696,18.45742,Entire home/apt,3300,2,101,2023-11-15,0.82,4,78,7,
2206504,Home in Marina Da Gama · ★4.80 · 4 bedrooms · 5 beds · 3 baths,11256931,Jenni,,Ward 64,-34.08587,18.47323,Entire home/apt,4693,7,30,2023-01-08,0.27,1,161,2,
2206570,Rental unit in Cape Town · ★4.54 · 1 bedroom · 1 bed · 1 bath,1811942,Shannon,,Ward 54,-33.963,18.38133,Entire home/apt,1687,28,13,2019-02-04,0.11,3,190,0,
1689925,Rental unit in Tableview - Sunset Beach · 1 bedroom · 2 beds · 1.5 baths,59342,Georg,,Ward 4,-33.858356,18.490376,Private room,4713,3,0,,,6,85,0,
1690757,Guest suite in Cape Town · ★4.94 · Studio · 1 bed · 1 bath,5676433,Fiona,,Ward 77,-33.92457,18.40467,Entire home/apt,825,8,80,2023-05-06,0.65,3,76,4,
2211647,Condo in Cape Town · ★4.73 · 2 bedrooms · 2 beds · 2 baths,10691059,Craig,,Ward 54,-33.94722,18.38774,Entire home/apt,2679,2,136,2023-12-24,1.37,3,0,9,
1694115,Rental unit in Cape Town · 2 bedrooms · 2 beds · 2 baths,8908046,African Vibes,,Ward 107,-33.8111,18.50279,Private room,800,30,0,,,1,0,0,
2214276,Loft in Cape Town · ★4.91 · 1 bedroom · 1 bed · 1 bath,11294503,Pauline,,Ward 74,-34.00902,18.34446,Entire home/apt,1707,4,34,2023-04-06,0.29,2,240,1,
1706106,Serviced apartment in Cape Town · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,9004230,Nicole,,Ward 4,-33.8569,18.48995,Private room,3160,3,11,2023-11-11,0.09,6,164,2,
1706299,Home in Tableview - Sunset Beach · ★4.88 · 5 bedrooms · 7 beds · 5.5 baths,59342,Georg,,Ward 4,-33.858356,18.490376,Entire home/apt,10236,6,16,2022-10-15,0.13,6,31,0,
1706390,Rental unit in Cape Town · ★4.79 · 2 bedrooms · 2 beds · 2 baths,5808514,Brad,,Ward 115,-33.92569,18.41474,Entire home/apt,960,2,84,2020-03-22,0.68,3,12,0,
1707166,Home in Cape Town · ★4.86 · 3 bedrooms · 4 beds · 3.5 baths,9008122,Derek,,Ward 61,-34.20852,18.45662,Entire home/apt,2000,4,36,2023-04-16,0.30,1,236,3,
2222202,Home in Cape Town · 2 bedrooms · 2 baths,11338017,Leigh,,Ward 71,-34.0419,18.42827,Private room,1000,7,2,2015-02-14,0.02,1,0,0,
1712959,Rental unit in Cape Town · ★4.89 · 1 bedroom · 2 beds · 1 bath,9034479,Claire,,Ward 58,-33.97912,18.47512,Entire home/apt,750,3,35,2023-11-15,0.29,1,251,9,
2224057,Guest suite in Cape Town · ★4.93 · 1 bedroom · 1 bed · 1 bath,11350367,Helen,,Ward 77,-33.94599,18.42068,Entire home/apt,997,3,170,2023-12-20,1.43,1,0,24,
2229201,Condo in Cape Town · ★4.78 · 1 bedroom · 1 bed · 1 bath,11378199,Cape Town Short Stays,,Ward 115,-33.9164,18.42017,Entire home/apt,1600,3,156,2023-07-14,1.30,5,63,8,
1723346,Rental unit in Cape Town · ★4.84 · 1 bedroom · 1 bed · 1 bath,1492767,Paul,,Ward 54,-33.92231,18.38235,Entire home/apt,1200,5,50,2023-12-04,0.41,2,217,15,
1724734,Loft in Cape Town · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,863983,Karin,,Ward 77,-33.93119,18.40224,Entire home/apt,5570,2,7,2023-12-03,0.06,1,315,2,
2229515,Rental unit in Cape Town · ★4.87 · Studio · 1 bed · 1 bath,10380918,Talitha,,Ward 115,-33.90797,18.39993,Entire home/apt,1314,2,159,2023-11-08,1.32,1,295,17,
2250781,Home in Western Cape · ★4.80 · 3 bedrooms · 5 beds · 3 baths,8247910,Carmen,,Ward 15,-34.0659,18.83087,Entire home/apt,3012,10,5,2022-12-31,0.04,1,281,1,
1739061,Guest suite in Cape Town · ★4.80 · Studio · 1 bed · 1 bath,5676433,Fiona,,Ward 77,-33.92476,18.40415,Entire home/apt,714,2,74,2023-11-01,0.60,3,103,3,
1751488,Home in Cape Town · ★4.86 · 3 bedrooms · 3 beds · 3.5 baths,7675295,Ania & Jurgen,,Ward 23,-33.78679,18.45603,Entire home/apt,1229,180,29,2021-06-30,0.25,1,357,0,
2252203,Home in Cape Town · ★4.86 · 5 bedrooms · 7 beds · 3 baths,6249106,Carol,,Ward 54,-33.95213,18.38427,Entire home/apt,11286,3,101,2023-10-17,0.92,3,264,12,
2264646,Rental unit in Cape Town · ★4.38 · 2 bedrooms · 3 beds · 1 bath,404176,Gayle,,Ward 54,-33.918,18.3862,Entire home/apt,3200,2,45,2023-12-07,0.37,5,262,7,
1755734,Townhouse in Cape Town · ★4.71 · 1 bedroom · 2 beds · 1 private bath,9233395,Pier,,Ward 115,-33.90818,18.40041,Private room,750,28,7,2023-06-24,0.24,6,239,1,
2285395,Guesthouse in Cape Town · ★4.87 · Studio · 1 bed · 1 bath,11675150,Stephane,,Ward 115,-33.91659,18.41838,Entire home/apt,2197,1,15,2022-03-05,0.13,5,132,0,
1755739,Rental unit in Cape Town · ★4.61 · 2 bedrooms · 3 beds · 1 bath,9233395,Pier,,Ward 115,-33.92424,18.42027,Entire home/apt,1500,28,49,2023-12-21,0.40,6,0,5,
1762010,Home in Cape Town · ★4.87 · 3 bedrooms · 4 beds · 3 baths,9261843,Jonathan,,Ward 69,-34.0963,18.36653,Entire home/apt,4000,2,38,2023-10-01,0.32,1,300,3,
1765078,Villa in Cape Town · ★4.86 · 7 bedrooms · 8 beds · 8 baths,9276519,Janine,,Ward 62,-34.01005,18.43177,Entire home/apt,25000,6,7,2020-01-04,0.08,2,42,0,
2286781,Rental unit in Cape Town · ★4.77 · Studio · 1 bed · 1 bath,11683001,Andrew,,Ward 54,-33.93704,18.37743,Entire home/apt,4514,2,162,2023-11-24,1.36,3,256,19,
1773094,Villa in Cape Town · ★4.81 · 5 bedrooms · 5 beds · 5.5 baths,2006171,David,,Ward 115,-33.91263,18.40448,Entire home/apt,11096,3,148,2023-12-06,1.22,1,243,11,
1777153,Rental unit in Cape Town · ★4.42 · 1 bedroom · 1 bed · 1 bath,2523680,Ada,,Ward 77,-33.94007,18.41682,Entire home/apt,800,28,91,2023-10-01,0.74,3,329,3,
2289117,Condo in Cape Town · ★4.79 · 2 bedrooms · 3 beds · 2 baths,2170671,Dirk & Louis,,Ward 115,-33.90883,18.40602,Entire home/apt,2214,7,191,2023-12-12,1.61,1,22,5,
1779152,Rental unit in Cape Town · ★4.86 · 1 bedroom · 2 beds · 1 bath,4504150,Simon,,Ward 54,-33.91944,18.38695,Entire home/apt,2343,1,76,2023-11-27,0.69,1,273,10,
2301577,Rental unit in Cape Town · ★4.88 · 1 bedroom · 1 bed · 1 bath,11755032,Mel,,Ward 64,-34.13255,18.40939,Entire home/apt,855,2,8,2020-03-31,0.07,1,305,0,
1784246,Home in Cape Town · ★4.79 · 2 bedrooms · 2 beds · 2 baths,9364904,Beverley,,Ward 69,-34.137451171875,18.359840393066406,Entire home/apt,1257,1,39,2023-12-14,0.32,1,11,18,
2309049,Home in Cape Town · ★4.88 · 4 bedrooms · 5 beds · 3 baths,11752037,Maureen,,Ward 54,-33.9553,18.37929,Entire home/apt,6679,3,80,2023-12-17,0.68,3,21,21,
1785395,Rental unit in Somerset West · 1 bedroom · 1 bed · 1 shared bath,9370310,Tino & Anja,,Ward 15,-34.07716,18.83028,Private room,704,2,2,2015-01-23,0.02,3,9,0,
2321677,Rental unit in Cape Town · ★4.95 · 1 bedroom · 1 bed · 1 bath,11858790,Emma Paola,,Ward 62,-34.02444,18.42019,Entire home/apt,2500,6,39,2023-05-22,0.38,21,238,2,
2321768,Home in Cape Town · ★4.98 · 3 bedrooms · 3 beds · 3 baths,11858790,Emma Paola,,Ward 62,-34.00804,18.46536,Entire home/apt,5250,7,45,2023-12-01,0.41,21,245,1,
2334530,Rental unit in Cape Town · ★4.63 · 1 bedroom · 1 bed · 1 bath,692331,Louie,,Ward 58,-33.97504,18.47277,Entire home/apt,836,2,16,2022-06-02,0.13,2,296,0,
1794790,Guest suite in Cape Town · ★4.77 · Studio · 1 bed · 1 bath,5676433,Fiona,,Ward 77,-33.92469,18.40467,Entire home/apt,837,3,61,2023-03-12,0.50,3,58,4,
1795017,Home in Cape Town · ★5.0 · 2 bedrooms · 3 beds · 1 bath,9416174,Birgit,,Ward 107,-33.81977,18.48508,Entire home/apt,2254,5,23,2023-07-11,0.24,5,354,3,
1795805,Rental unit in Cape Town · ★4.71 · 1 bedroom · 1 bed · 1 bath,9047137,Hanlie,,Ward 57,-33.9343,18.45385,Entire home/apt,540,2,109,2023-11-17,1.13,1,200,15,
2347927,Townhouse in Cape Town · ★4.81 · 1 bedroom · 1 bed · 1 private bath,11991167,Wesley & Olivia,,Ward 115,-33.92553,18.41294,Private room,626,2,140,2023-12-10,1.17,2,0,12,
